,Token,ATH date,Price,24hr change,24 hrs High,3 days High,7 days High,30 days High,24 hrs Wick High,24 hrs Volume,cmc_rank,symbol,ratings,contract_address,CATEGORY,self_reported_tags,url,ALGORITHM,OTHERS,date_added,PLATFORM,slug
116,ORAI/USDT,2024-09-28,6.306,2.5365853658536537,-0.12670256572695607,-1.1598746081504678,-1.8368617683686226,-10.068454078722185,-0.14251781472684624,221941.6394274,402.0,ORAI/USDT,4.4,"['Ethereum', 'BNB Smart Chain (BEP20)']","['DeFi', 'Oracles', 'Generative AI', 'Real World Assets', 'Layer 1', 'DWF Labs Portfolio']","['Decentralized Exchange (DEX) Token', 'DeFi', 'Zero Knowledge Proofs', 'Oracles', 'Smart Contracts', 'Staking', 'DAO', 'Wallet', 'DApp', 'DEX', 'Governance']",https://coinmarketcap.com/currencies/oraichain-token,No tags available for this,No tags available for this,2020-10-27,"['Cosmos Ecosystem', 'Injective Ecosystem', 'BNB Chain']",oraichain-token
21,WIN/USDT,2024-09-28,8.692e-05,0.905502670071979,-0.12639319774789987,-1.1036522926385244,-3.336298932384347,-10.178774413557916,-0.1722751808889441,51544.217396644936,372.0,WIN/USDT,3.8,"['Tron20', 'BNB Smart Chain (BEP20)']","['Oracles', 'Binance Launchpad', 'Binance Labs Portfolio']",,https://coinmarketcap.com/currencies/wink,No tags available for this,No tags available for this,2019-08-01,"['TRON Ecosystem', 'BNB Chain']",wink
277,ERN/USDT,2024-09-30,1.9499,1.9555555555555488,-0.12293192644572852,-3.028645315297403,-7.984521730923507,-15.581435622131789,-0.5913841447871554,11609.32679771,548.0,ERN/USDT,3.9,['Ethereum'],"['Collectibles & NFTs', 'Metaverse', 'Polkastarter']",,https://coinmarketcap.com/currencies/ethernity-chain,No tags available for this,No tags available for this,2021-02-28,No tags available for this,ethernity-chain
362,CFX/USDT,2024-10-08,0.1628,3.8265306122449014,-0.12269938650307101,-4.850964348334308,-11.280653950953678,-19.881889763779526,-0.3061849357011638,383979.428242,84.0,CFX/USDT,3.7,[],"['Platform', 'Collectibles & NFTs', 'DeFi', 'Smart Contracts', 'Staking', 'Huobi Capital Portfolio', 'DWF Labs Portfolio']","['Hybrid - PoW & PoS', 'Platform']",https://coinmarketcap.com/currencies/conflux-network,"['PoW', 'Hybrid - PoW & DPoS']",['Mineable'],2020-11-11,"['Injective Ecosystem', 'BNB Chain']",conflux-network
393,H2O/USDT,2024-09-27,0.1651,2.7380211574362083,-0.12099213551119523,-0.12099213551119523,-0.12099213551119523,-4.178757980266983,-1.3739545997610494,243740.54233048,580.0,H2O/USDT,4.1,['BNB Smart Chain (BEP20)'],No tags available,,https://coinmarketcap.com/currencies/h2o-dao,No tags available,No tags available,2022-03-26,No tags available,h2o-dao
122,AVAX/USDT,2024-09-27,28.072,3.236245954692553,-0.11741682974560132,-0.6265708520655585,-5.5832100094174635,-8.563238982443574,-0.2983378320784189,1937848.2939335,9.0,AVAX/USDT,4.4,"['Avalanche X-Chain', 'BNB Smart Chain (BEP20)', 'Moonbeam', 'Klaytn', 'zkSync Era']","['DeFi', 'Smart Contracts', 'Three Arrows Capital Portfolio', 'Polychain Capital Portfolio', 'CMS Holdings Portfolio', 'DragonFly Capital Portfolio', 'Real World Assets', 'Layer 1']","['PoS', 'Art', 'Government', 'Health', 'Platform', 'Sports', 'Enterprise Solutions', 'Gaming', 'Identity', 'Interoperability', 'Music', 'Payments', 'Scaling', 'Smart Contracts', 'Staking', 'Polychain Capital Portfolio', 'Avalanche Ecosystem', 'CMS Holdings Portfolio', 'DragonFly Capital Portfolio']",https://coinmarketcap.com/currencies/avalanche,No tags available for this,No tags available for this,2020-07-13,"['Avalanche Ecosystem', 'Moonriver Ecosystem', 'Injective Ecosystem']",avalanche
323,CHMB/USDT,2024-10-03,0.00017861,0.17386427369601914,-0.1118505676416335,-0.1118505676416335,-0.9977273987029486,-24.49057241904118,-2.3989071038251386,163228.233369597117,2980.0,CHMB/USDT,3.7,['BNB Smart Chain (BEP20)'],No tags available,"['PoS', 'Art', 'Collectibles & NFTs', 'Gaming', 'Entertainment', 'Staking', 'BNB Smart Chain', 'Polygon Ecosystem', 'Play To Earn']",https://coinmarketcap.com/currencies/chumbi-valley,No tags available,No tags available,2021-12-15,No tags available,chumbi-valley
730,UXLINK/USDT,2024-09-18,0.5261,4.219492868462754,-0.09494872768703853,-2.8260066494274065,-9.167817679558016,-28.470428280081578,-0.6421152030217109,264272.579549,,,,,,,,,,,,
649,ZKJ/USDT,2024-09-19,1.114,0.08984725965859047,-0.08968609865469865,-0.5357142857142861,-1.3286093888396724,-4.8676345004269805,-0.08968609865469865,4901.96308,,,,,,,,,,,,
197,AXS/USDT,2024-09-30,4.717,2.4989135158626534,-0.08472781190426705,-2.5614542449907156,-4.203899268887098,-14.267539076699384,-0.19043588658485697,82048.9681053,70.0,AXS/USDT,4.1,"['Ethereum', 'BNB Smart Chain (BEP20)', 'Solana', 'Harmony', 'Ronin']","['Collectibles & NFTs', 'Binance Launchpad', 'Metaverse', 'DeFiance Capital Portfolio', 'Play To Earn', 'Animoca Brands Portfolio', 'SEC Security Token', 'Alleged SEC Securities']",,https://coinmarketcap.com/currencies/axie-infinity,No tags available for this,No tags available for this,2020-08-31,No tags available for this,axie-infinity
353,APE/USDT,2024-09-28,0.7358,5.084261639531557,-0.08147745790331952,-1.6441652185536664,-5.581932503528806,-15.259702867672459,-0.4464889730753578,119536.24639782,90.0,APE/USDT,4.2,['Ethereum'],"['Collectibles & NFTs', 'DAO', 'Governance', 'Metaverse', 'Animoca Brands Portfolio']","['Medium of Exchange', 'Collectibles & NFTs', 'Gaming', 'Entertainment', 'DAO', 'Ethereum Ecosystem', 'Web3']",https://coinmarketcap.com/currencies/apecoin-ape,No tags available for this,No tags available for this,2022-03-17,No tags available for this,apecoin-ape
582,AA/USDT,2024-10-18,0.2478,1.4326647564469928,-0.0806451612903249,-0.0806451612903249,-0.0806451612903249,-0.0806451612903249,-0.0806451612903249,679358.00661433,2614.0,AA/USDT,4.0,['Arbitrum'],No tags available for this,,https://coinmarketcap.com/currencies/a3s-protocol,No tags available for this,No tags available for this,2023-05-17,['Arbitrum Ecosystem'],a3s-protocol
162,OUSD/USDT,2024-09-19,0.9982,-0.020032051282049077,-0.08008008008008237,-0.08008008008008237,-0.08008008008008237,-0.538062973296141,-0.09008107296567029,42922.94469279,822.0,OUSD/USDT,3.9,['Ethereum'],"['DeFi', 'Stablecoin', 'USD Stablecoin']",,https://coinmarketcap.com/currencies/origin-dollar,No tags available for this,No tags available for this,2020-09-27,No tags available for this,origin-dollar
93,GRT/USDT,2024-09-27,0.16779,2.561124694376528,-0.07741781800858681,-3.5024154589372047,-6.1472200469851215,-13.407648242762038,-0.6336610209641214,269306.930046623,49.0,GRT/USDT,4.2,"['Ethereum', 'Sora', 'Avalanche C-Chain', 'Solana', 'Arbitrum', 'Near']","['DeFi', 'Coinbase Ventures Portfolio', 'Analytics', 'Coinfund Portfolio', 'DCG Portfolio', 'Fabric Ventures Portfolio', 'Framework Ventures Portfolio', 'LedgerPrime Portfolio', 'Multicoin Capital Portfolio', 'ParaFi Capital', 'Spartan Group']",,https://coinmarketcap.com/currencies/the-graph,No tags available for this,No tags available for this,2020-12-17,"['Solana Ecosystem', 'Polygon Ecosystem', 'Fantom Ecosystem', 'Near Protocol Ecosystem', 'Arbitrum Ecosystem', 'Injective Ecosystem']",the-graph
345,MJT/USDT,2024-09-19,0.01332,2.147239263803687,-0.07501875468866911,-1.9145802650957278,-1.9145802650957278,-4.3103448275862055,-0.37397157816005755,194.668793029,4171.0,MJT/USDT,3.5,['KCC'],"['Decentralized Exchange (DEX) Token', 'DEX']",,https://coinmarketcap.com/currencies/mojitoswap,No tags available for this,No tags available for this,2021-10-27,No tags available for this,mojitoswap
110,QNT/USDT,2024-09-27,65.966,2.3252206555291783,-0.06665656718680675,-1.7529749936702361,-3.800384996791706,-18.2080817348824,-0.2645862626812588,271798.6547215,54.0,QNT/USDT,3.6,['Ethereum'],"['Platform', 'Interoperability']",,https://coinmarketcap.com/currencies/quant,No tags available for this,No tags available for this,2018-08-10,No tags available for this,quant
616,BMX/USDT,2024-09-20,0.3101,0.0,-0.0644537544312064,-4.023522129371715,-4.023522129371715,-21.354298757291403,-0.35347043701799163,50163.65895394,665.0,BMX/USDT,no rating found,['Ethereum'],No tags available for this,,https://coinmarketcap.com/currencies/bitmart-token,No tags available for this,No tags available for this,2018-07-13,No tags available for this,bitmart-token
386,OVR/USDT,2024-10-01,0.1567,0.3843689942344761,-0.06377551020407461,-0.06377551020407461,-0.4447268106734474,-5.202661826981244,-0.2546148949713455,120303.23599428,1047.0,OVR/USDT,4.0,"['Ethereum', 'BNB Smart Chain (BEP20)', 'Polygon']","['Collectibles & NFTs', 'Metaverse']","['Platform', 'VR/AR', 'AI & Big Data', 'Interoperability', 'Geospatial Services', 'Ethereum Ecosystem', 'Metaverse']",https://coinmarketcap.com/currencies/ovr,No tags available for this,No tags available for this,2020-12-30,['BNB Chain'],ovr
53,LINK/USDT,2024-09-29,11.4478,3.839629915188908,-0.061109753116594556,-0.10645724258289693,-1.7364657814095952,-11.50296077552219,-0.43399984344694303,1727320.98753706,13.0,LINK/USDT,4.3,"['Ethereum', 'BNB Smart Chain (BEP20)', 'Solana', 'HECO', 'Gnosis Chain', 'Fantom', 'Polygon', 'Avalanche C-Chain', 'Optimism', 'Sora', 'Terra Classic', 'Hoo Smart Chain', 'Near', 'Arbitrum', 'Energi', 'Milkomeda']","['Platform', 'DeFi', 'Oracles', 'Smart Contracts', 'Substrate', 'Framework Ventures Portfolio', 'Real World Assets', 'Celsius Bankruptcy Estate']",,https://coinmarketcap.com/currencies/chainlink,No tags available for this,No tags available for this,2017-09-20,"['Polkadot', 'Polkadot Ecosystem', 'Avalanche Ecosystem', 'Solana Ecosystem', 'Polygon Ecosystem', 'Fantom Ecosystem', 'Cardano Ecosystem', 'Near Protocol Ecosystem', 'Arbitrum Ecosystem', 'Cardano', 'Injective Ecosystem', 'Optimism Ecosystem']",chainlink
463,FET/USDT,2024-09-27,1.4248,4.8726630354777,-0.056116722783383276,-3.0286531001157,-6.6745267570576985,-17.665414620052,-0.5027932960893766,3035040.76927395,99.0,FET/USDT,4.0,"['Ethereum', 'BNB Smart Chain (BEP20)', 'Cosmos', 'Osmosis']","['Collectibles & NFTs', 'Binance Launchpad', 'Generative AI', 'DWF Labs Portfolio']",,https://coinmarketcap.com/currencies/fetch,No tags available for this,No tags available for this,2019-03-02,"['Cosmos Ecosystem', 'Injective Ecosystem']",fetch
746,RENDER/USDT,2024-09-30,5.424,4.307692307692312,-0.05527915975675743,-1.952277657266805,-5.472289996514466,-20.258747427227274,-0.5135730007336681,1045645.16022151616,,,,,,,,,,,,
278,PAXG/USDT,2024-10-18,2728.18,1.1253530628433206,-0.04945906438106061,-0.04945906438106061,-0.04945906438106061,-0.04945906438106061,-0.3652060857942137,103879.505739,117.0,PAXG/USDT,4.6,"['Ethereum', 'BNB Smart Chain (BEP20)', 'Solana']",['Tokenized Gold'],,https://coinmarketcap.com/currencies/pax-gold,No tags available for this,No tags available for this,2019-09-26,['BNB Chain'],pax-gold
154,CWS/USDT,2024-09-23,0.2111,10.63941299790357,-0.04734848484847964,-0.04734848484847964,-0.7988721804511181,-14.707070707070702,-9.786324786324787,85366.1189539,1355.0,CWS/USDT,4.2,['BNB Smart Chain (BEP20)'],"['Collectibles & NFTs', 'DAO Maker', 'Play To Earn']","['Collectibles & NFTs', 'DeFi', 'Launchpad', 'Metaverse', 'Play To Earn']",https://coinmarketcap.com/currencies/crowns,No tags available for this,No tags available for this,2021-01-31,['BNB Chain'],crowns
90,USDC/USDT,2024-10-11,0.9999,-0.0199980001999778,-0.039988003598915925,-0.039988003598915925,-0.06995802518488137,-0.1298441869756371,-0.039988003598915925,3627321.54853,7.0,USDC/USDT,4.0,"['Ethereum', 'Solana', 'Algorand', 'BNB Smart Chain (BEP20)', 'Fantom', 'Gnosis Chain', 'Viction', 'KCC', 'Moonriver', 'Avalanche C-Chain', 'Arbitrum', 'Velas', 'Cronos', 'Harmony', 'Secret', 'Tron20', 'Boba Network', 'Elrond', 'Ronin', 'Terra Classic', 'Telos', 'Moonbeam', 'Aurora', 'Metis Andromeda', 'Fuse', 'Oasis Network', 'Avalanche DFK', 'Elastos', 'OKExChain', 'IoTex', 'Milkomeda', 'Meter', 'Optimism', 'Near', 'Wanchain', 'Conflux', 'Everscale', 'Osmosis', 'Waves', 'Bitgert', 'Bitcoin Cash', 'Dogechain', 'KardiaChain', 'Canto', 'EthereumPoW', 'Aptos', 'Tomb Chain', 'ThunderCore', 'Evmos', 'Syscoin', 'Energi', 'Astar', 'SX Network', 'Wemix', 'zkSync Era', 'Kava', 'Polygon zkEVM', 'Hedera Hashgraph', 'Sui Network', 'PulseChain', 'Godwoken', 'Neon EVM', 'Starknet', 'Polygon', 'Base', 'Core', 'Mantle']","['Stablecoin', 'Asset-Backed Stablecoin', 'Coinbase Ventures Portfolio', 'USD Stablecoin']",,https://coinmarketcap.com/currencies/usd-coin,No tags available for this,No tags available for this,2018-10-08,"['Hedera Hashgraph Ecosystem', 'Fantom Ecosystem', 'Arbitrum Ecosystem', 'Moonriver Ecosystem', 'BNB Chain', 'Optimism Ecosystem']",usd-coin
645,AITECH/USDT,2024-09-28,0.1036,4.688763136620848,-0.03859513701273482,-4.910509407985321,-9.748235909051315,-18.025003956322198,-0.4898664873691255,108266.7163077,1152.0,AITECH/USDT,4.2,['BNB Smart Chain (BEP20)'],['Seedify'],,https://coinmarketcap.com/currencies/solidus-ai-tech,No tags available for this,No tags available for this,2022-03-24,['Binance Chain'],solidus-ai-tech
10,VSYS/USDT,2024-10-16,0.0005222,0.0958405213724282,-0.03828483920367627,-1.601658187299801,-1.601658187299801,-1.601658187299801,-0.6846709775580029,29389.4645584,1174.0,VSYS/USDT,4.0,[],"['Platform', 'Discount Token', 'Smart Contracts']",,https://coinmarketcap.com/currencies/v-systems,No tags available for this,No tags available for this,2019-03-05,No tags available for this,v-systems
133,ORBS/USDT,2024-10-08,0.02911,0.691802144586644,-0.03434065934065794,-3.1281198003327786,-9.70843672456575,-17.01824401368301,-0.13722126929673542,15267.86110264,291.0,ORBS/USDT,4.1,"['Ethereum', 'Polygon', 'Solana', 'Harmony', 'BNB Smart Chain (BEP20)', 'Arbitrum', 'Avalanche C-Chain', 'Fantom']",['DWF Labs Portfolio'],,https://coinmarketcap.com/currencies/orbs,No tags available for this,No tags available for this,2019-04-03,No tags available for this,orbs
22,BTT/USDT,2024-09-27,9.377e-07,3.225451343020705,-0.031982942430694744,-0.031982942430694744,-2.282200917048776,-10.53334605476576,-0.4987266553480401,69091.7145712730705,56.0,BTT/USDT,4.3,"['Tron20', 'Ethereum', 'BNB Smart Chain (BEP20)']","['Platform', 'Interoperability', 'Staking', 'Storage', 'Binance Launchpad', 'Binance Labs Portfolio', 'SEC Security Token', 'Alleged SEC Securities']",,https://coinmarketcap.com/currencies/bittorrent-new,No tags available for this,No tags available for this,2019-01-31,"['TRON Ecosystem', 'BNB Chain']",bittorrent-new
299,SFP/USDT,2024-09-24,0.736,1.6574585635359134,-0.02716653083400951,-1.0619706949858876,-1.2743125419181842,-3.335960073548723,-0.08145533532446986,1633.60567006,145.0,SFP/USDT,4.6,"['BNB Smart Chain (BEP20)', 'Ethereum']","['Wallet', 'Binance Launchpad']",,https://coinmarketcap.com/currencies/safepal,No tags available for this,No tags available for this,2020-12-28,"['Ethereum Ecosystem', 'Injective Ecosystem', 'BNB Chain']",safepal
702,WLTH/USDT,2024-09-18,0.0375,3.1636863823933927,-0.02665955745135447,-12.993039443155455,-12.993039443155455,-15.975801030696848,-0.02665955745135447,5888.960672,,,,,,,,,,,,
398,BFC/USDT,2024-09-27,0.03949,2.4649714582252193,-0.025316455696210285,-0.025316455696210285,-0.025316455696210285,-5.186074429771914,-0.025316455696210285,15507.320886818,392.0,BFC/USDT,4.1,['Ethereum'],"['Platform', 'Interoperability', 'Exnetwork Capital Portfolio', 'VBC Ventures Portfolio', 'DWF Labs Portfolio']",,https://coinmarketcap.com/currencies/bifrost,No tags available for this,No tags available for this,2020-11-30,['Avalanche Ecosystem'],bifrost
570,VANRY/USDT,2024-09-27,0.08422,4.907822620827104,-0.023741690408347872,-3.1620098884672903,-8.207084468664846,-28.017094017094017,-0.36673370401039973,91971.924968358,420.0,VANRY/USDT,3.8,"['Ethereum', 'Polygon']","['Collectibles & NFTs', 'Metaverse', 'Exnetwork Capital Portfolio']",,https://coinmarketcap.com/currencies/vanar,No tags available for this,No tags available for this,2020-12-16,['Polygon Ecosystem'],vanar
67,FIL/USDT,2024-09-27,3.7405,2.3252633018738877,-0.021382941758210032,-1.6692954784437406,-3.9493618878874237,-11.87211384412402,-0.3861517976031946,2382965.37943855,34.0,FIL/USDT,4.0,"['BNB Smart Chain (BEP20)', 'HECO', 'Hoo Smart Chain']","['Storage', 'Polychain Capital Portfolio', 'Blockchain Capital Portfolio', 'BoostVC Portfolio', 'DCG Portfolio', 'Hashkey Capital Portfolio', 'a16z Portfolio', 'Winklevoss Capital Portfolio', 'Pantera Capital Portfolio', 'SEC Security Token', 'Alleged SEC Securities']",,https://coinmarketcap.com/currencies/filecoin,No tags available for this,['Mineable'],2017-12-13,['Filecoin Ecosystem'],filecoin
381,SWFTC/USDT,2024-09-20,0.0029156,1.6916047574203876,-0.02057472052670963,-0.7691784085494596,-4.070016122133387,-18.622306575862456,-0.45749402526460275,16856.49526725993,1065.0,SWFTC/USDT,4.2,"['Ethereum', 'BNB Smart Chain (BEP20)', 'HECO']","['Collectibles & NFTs', 'DeFi', 'Interoperability']","['Asset Management', 'DeFi', 'Wallet', 'Ethereum Ecosystem', 'BNB Smart Chain', 'HECO Ecosystem', 'Draper Venture Network Portfolio', 'Cross-Chain DEX Aggregator', 'Mobile Payment', 'Red Packets ', 'Hedera Hashgraph Ecosystem']",https://coinmarketcap.com/currencies/swftcoin,No tags available for this,No tags available for this,2018-01-04,['BNB Chain'],swftcoin
127,SKEY/USDT,2024-10-18,0.06981,5.469104094274057,-0.014322543683752685,-0.014322543683752685,-0.014322543683752685,-0.014322543683752685,-0.25717959708529736,244788.452806412,1235.0,SKEY/USDT,3.9,['Ethereum'],No tags available,"['DeFi', 'IoT', 'Masternodes', 'Oracles', 'Smart Contracts', 'Wallet', 'Ethereum Ecosystem']",https://coinmarketcap.com/currencies/smartkey,No tags available,No tags available,2020-12-29,No tags available,smartkey
49,MLK/USDT,2024-09-20,0.21149,1.4632508155824338,-0.004728132387698461,-0.8625134767730654,-2.205678350134096,-11.981854503079733,-0.004728132387698461,16859.305964796,313.0,MLK/USDT,no rating found,[],No tags available for this,,https://coinmarketcap.com/currencies/milk-alliance,No tags available for this,No tags available for this,2020-08-05,['BNB Chain'],milk-alliance
4,TT/USDT,2024-09-25,0.003427,1.9333729922665066,0.0,-0.3489386449549372,-0.7242178447277022,-8.442425861608333,-0.11658408627222668,8610.8418121689,493.0,TT/USDT,3.5,"['Ethereum', 'BNB Smart Chain (BEP20)']","['Platform', 'Kenetic Capital Portfolio', 'Huobi Capital Portfolio', 'Pantera Capital Portfolio']",,https://coinmarketcap.com/currencies/thundercore,No tags available for this,No tags available for this,2019-05-10,No tags available for this,thundercore
314,KLAY/USDT,2024-09-28,0.1285,3.545527800161161,0.0,-3.4560480841472527,-3.4560480841472527,-13.989290495314593,0.0,302638.95695704,77.0,KLAY/USDT,4.6,['Klaytn'],['Platform'],"['PoS', 'Platform', 'Distributed Computing', 'DeFi', 'Metaverse', 'Play To Earn', 'Web3', 'Real World Assets', 'Layer 1']",https://coinmarketcap.com/currencies/klaytn,No tags available for this,No tags available for this,2020-03-30,['Injective Ecosystem'],klaytn
784,RMV/USDT,2024-10-14,0.00993,29.75303802430419,0.0,-6.320754716981137,,,-0.590649714686155,53080.648411,4622.0,RMV/USDT,no rating found,"['Ethereum', 'Polygon']",['DWF Labs Portfolio'],"['Marketplace', 'Collectibles & NFTs', 'Metaverse', 'Web3']",https://coinmarketcap.com/currencies/reality-metaverse,No tags available for this,No tags available for this,2023-04-12,No tags available for this,reality-metaverse
1,MTV/USDT,2024-09-20,0.0006567,1.3113236655353184,0.0,-3.241491085899513,-7.415762018891862,-9.195243362831865,-0.39435765205521967,40161.46511335183,1080.0,MTV/USDT,4.0,"['Ethereum', 'BNB Smart Chain (BEP20)', 'BNB Beacon Chain (BEP2)']",No tags available for this,"['PoS', 'Platform', 'Sharding', 'Staking']",https://coinmarketcap.com/currencies/multivac,No tags available for this,No tags available for this,2019-04-11,['BNB Chain'],multivac
